AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2012,945365,"Counted","Manual count","South East","Hampshire",U,UU,452653,109557,50.883114503,-1.252898995,4,4,637,0,60,13,0,0,0,0,0,13,714
2012,945367,"Counted","Manual count","South East","Hampshire",U,UU,446151,128358,51.052722089,-1.342939321,6,8,837,59,125,20,0,0,0,0,0,20,1049
2012,945368,"Counted","Manual count","South East","Hampshire",U,UU,485015,155971,51.296531349,-0.782047225,71,4,593,0,52,2,0,0,0,0,0,2,650
2012,945370,"Counted","Manual count","South East","Hampshire",U,UU,456860,105556,50.846741401,-1.193722456,42,1,602,0,69,1,0,2,0,0,0,3,676
2012,945374,"Counted","Manual count","South East","Hampshire",U,UU,461775,105455,50.845330265,-1.123934569,9,4,1458,0,83,2,1,0,0,0,0,3,1547
2012,945375,"Counted","Manual count","South East","Hampshire",U,UU,426413,95469,50.758221061,-1.626902392,16,6,413,2,87,0,0,0,0,0,0,0,507
2012,945377,"Counted","Manual count","South East","Hampshire",U,UU,449275,118610,50.964813529,-1.299693291,30,10,2116,0,191,14,3,0,0,0,0,17,2334
2012,945378,"Counted","Manual count","South East","Hampshire",U,UU,486877,157204,51.307334879,-0.755048165,45,8,1363,3,157,9,0,0,1,0,2,13,1543
2012,945379,"Counted","Manual count","South East","Hampshire",U,UU,473944,122875,51.000525814,-0.947591192,88,14,1234,13,228,18,6,0,0,0,1,25,1515
2012,945381,"Counted","Manual count","South East","Hampshire",U,UU,481758,159735,51.330845591,-0.827888641,14,1,323,5,37,2,0,0,0,0,0,2,369
2012,945386,"Counted","Manual count","South East","Hampshire",U,UU,457203,100680,50.802864575,-1.189610080,64,17,1147,2,115,8,0,0,0,0,0,8,1288
2012,945387,"Counted","Manual count","South East","Hampshire",U,UU,417274,106356,50.856464113,-1.755957608,5,3,315,0,83,5,0,0,1,1,0,7,408
2012,945388,"Counted","Manual count","South East","Hampshire",U,UU,441976,107369,50.864312428,-1.404914933,31,3,403,1,99,9,0,2,0,0,0,11,516
2012,945389,"Counted","Manual count","South East","Hampshire",U,UU,449523,109350,50.881529372,-1.297416758,40,4,196,0,54,1,0,0,0,0,0,1,255
2012,945391,"Counted","Manual count","South East","Hampshire",U,UU,458183,101962,50.814294419,-1.175501779,30,0,122,0,13,0,1,0,0,0,0,1,135
2012,945392,"Counted","Manual count","South East","Hampshire",U,UU,487372,154742,51.285126730,-0.748550554,84,91,3342,8,253,11,3,0,1,0,0,15,3709
2012,945393,"Counted","Manual count","South East","Hampshire",U,UU,459738,99321,50.790389706,-1.153861078,224,14,726,0,94,1,0,0,0,0,0,1,835
2012,945394,"Counted","Manual count","South East","Hampshire",U,UU,458385,132144,51.085651681,-1.167804285,4,0,383,5,31,2,0,0,0,0,0,2,420
2012,945395,"Counted","Manual count","South East","Hampshire",U,UU,480501,151798,51.259671386,-0.847714153,24,0,246,0,21,2,0,0,0,0,0,2,269
2012,945397,"Counted","Manual count","South East","Hampshire",U,UU,444726,118652,50.965561427,-1.364461761,20,6,419,0,36,1,2,0,0,0,0,3,464
2012,945398,"Counted","Manual count","South East","Hampshire",U,UU,464000,154839,51.289100037,-1.083611707,26,1,798,7,89,0,2,0,0,0,2,4,899
2012,945401,"Counted","Manual count","South East","Hampshire",U,UU,446757,135900,51.120487041,-1.333320360,13,2,697,32,92,2,0,0,0,0,0,2,826
2012,945405,"Counted","Manual count","South East","Hampshire",U,UU,469905,106957,50.857911293,-1.008189501,35,3,848,4,132,4,0,0,0,0,0,4,990
2012,945410,"Estimated","Estimated using previous year's AADF on this link","South East","Hampshire",U,UU,422946,93191,50.737882947,-1.676195185,37,3,324,0,25,3,1,0,0,0,0,4,356
2012,945412,"Counted","Manual count","South East","Hampshire",U,UU,485495,150365,51.246062958,-0.776503459,4,11,686,1,115,4,5,0,0,0,1,10,822
2012,945417,"Counted","Manual count","South East","Hampshire",U,UU,472603,154758,51.287341761,-0.960279912,8,0,511,0,46,4,1,0,0,0,1,6,563
2012,945421,"Counted","Manual count","South East","Hampshire",U,UU,448748,119220,50.970343155,-1.307115656,5,10,856,0,75,8,1,0,0,0,0,8,949
2012,945425,"Counted","Manual count","South East","Hampshire",U,UU,447877,106871,50.859377100,-1.321136063,19,4,883,0,83,9,0,0,0,0,0,9,980
2012,945427,"Counted","Manual count","South East","Hampshire",U,UU,425044,95206,50.755916475,-1.646328434,30,20,1348,2,180,7,0,0,0,0,0,7,1557
2012,945429,"Counted","Manual count","South East","Hampshire",U,UU,481243,154948,51.287884645,-0.836367781,7,1,497,0,29,2,1,0,0,0,0,3,531
2012,945435,"Counted","Manual count","South East","Hampshire",U,UU,486884,155644,51.293309960,-0.755327072,123,92,6996,371,327,22,4,2,2,0,0,30,7817
2012,945436,"Counted","Manual count","South East","Hampshire",U,UU,438282,116930,50.950540390,-1.456402007,10,0,84,0,18,1,0,0,0,0,0,1,104
2012,945441,"Counted","Manual count","South East","Hampshire",U,UU,480435,160544,51.338306828,-0.846691455,11,3,1008,2,116,1,0,0,0,0,0,1,1130
2012,945443,"Counted","Manual count","South East","Hampshire",U,UU,463755,153534,51.277394662,-1.087357077,48,11,1183,80,139,9,0,0,1,0,0,10,1423
2012,945445,"Counted","Manual count","South East","Hampshire",U,UU,486427,154706,51.284947089,-0.762106269,12,12,2192,23,264,13,2,1,0,0,0,16,2507
2012,945446,"Counted","Manual count","South East","Hampshire",U,UU,447340,129813,51.065708207,-1.325787177,55,6,481,2,56,4,0,0,0,0,0,4,549
2012,945449,"Counted","Manual count","South East","Hampshire",U,UU,449985,112640,50.911072398,-1.290400844,10,5,879,3,92,10,1,0,0,0,0,11,990
2012,945452,"Counted","Manual count","South East","Hampshire",U,UU,460196,99867,50.795251806,-1.147274878,18,2,130,0,24,0,0,0,0,0,0,0,156
2012,945460,"Counted","Manual count","South East","Hampshire",U,UU,428383,92388,50.730422813,-1.599210374,4,0,216,0,46,6,1,0,0,0,0,7,270
2012,945464,"Counted","Manual count","South East","Isle of Wight",B3323,BR,445781,83945,50.653394936,-1.353757873,21,35,1993,20,381,27,25,1,3,1,0,57,2486
2012,945465,"Counted","Manual count","South East","Isle of Wight",B3401,BR,439294,88123,50.691437346,-1.445073503,23,12,459,18,104,11,8,2,0,0,0,20,614
2012,945467,"Counted","Manual count","South East","Isle of Wight",B3323,BU,449285,88651,50.695426391,-1.303569443,243,177,8773,307,1376,97,24,1,8,5,6,140,10773
2012,945468,"Counted","Manual count","South East","Isle of Wight",C,CR,446257,88876,50.697697739,-1.346409738,10,20,755,0,96,18,3,0,0,0,0,22,892
2012,945471,"Counted","Manual count","South East","Isle of Wight",C,CU,442808,82836,50.643648003,-1.395938290,7,4,286,0,42,0,0,0,0,0,0,0,332
2012,945472,"Counted","Manual count","South East","Isle of Wight",U,UR,450078,90897,50.715554854,-1.292038822,83,2,257,3,59,7,2,0,0,0,0,9,331
2012,945473,"Counted","Manual count","South East","Isle of Wight",U,UR,442515,86736,50.678739247,-1.399635095,14,5,613,0,117,9,1,1,1,0,0,11,747
2012,945476,"Counted","Manual count","South East","Isle of Wight",U,UU,457952,81314,50.628655919,-1.182017979,1,1,241,1,40,4,3,0,0,0,0,6,289
2012,945478,"Counted","Manual count","South East","Kent",B2163,BR,580935,150872,51.228356393,0.590010097,20,41,6195,54,1630,184,17,3,20,10,10,244,8164
2012,945479,"Counted","Manual count","South East","Kent",B2080,BR,595867,129218,51.028950401,0.791848493,47,53,1616,10,383,63,9,13,2,4,1,92,2154
2012,945480,"Counted","Manual count","South East","Kent",B2067,BR,591615,134035,51.073648384,0.733833795,17,32,2472,33,421,25,1,1,2,1,0,30,2989
2012,945481,"Counted","Manual count","South East","Kent",B245,BR,555245,149912,51.227291489,0.221977765,25,60,10286,57,1512,166,19,14,10,9,9,227,12141
2012,945482,"Counted","Manual count","South East","Kent",B2211,BR,549577,157520,51.297165749,0.144043911,91,88,4386,10,534,100,11,23,0,0,0,134,5152
2012,945486,"Counted","Manual count","South East","Kent",B2080,BR,592655,130584,51.042304289,0.746825262,5,14,1566,28,323,39,2,23,1,5,7,77,2007
2012,945487,"Counted","Manual count","South East","Kent",B2068,BR,613493,145466,51.168576336,1.052444865,5,66,4103,23,571,40,16,8,4,2,7,76,4840
2012,945488,"Counted","Manual count","South East","Kent",B2244,BR,575692,128864,51.032286457,0.504275959,2,21,1733,0,336,36,2,1,6,1,1,47,2136
2012,945489,"Counted","Manual count","South East","Kent",B2024,BR,542931,155163,51.277691449,0.047842698,23,37,2278,8,324,40,8,8,0,1,0,57,2704
2012,945491,"Counted","Manual count","South East","Kent",B2011,BR,626099,138650,51.102544193,1.228189886,32,71,4873,99,605,100,12,5,3,16,9,145,5793
2012,945492,"Estimated","Estimated using previous year's AADF on this link","South East","Kent",B262,BR,561010,171780,51.422167129,0.314342927,13,67,4490,13,537,41,0,0,2,3,0,46,5154
2012,945495,"Counted","Manual count","South East","Kent",B2052,BR,639621,170466,51.382628792,1.442248762,114,30,1378,9,193,13,0,5,1,0,0,19,1630
2012,945496,"Counted","Manual count","South East","Kent",B2205,BR,614835,167196,51.363184456,1.084656107,42,76,5500,141,722,80,10,4,1,3,6,105,6544
2012,945497,"Counted","Manual count","South East","Kent",B259,BR,561009,172340,51.427198586,0.314582810,11,7,639,0,99,19,12,3,0,0,1,37,782
2012,945499,"Counted","Manual count","South East","Kent",B2169,BR,567577,135393,51.093366560,0.391675275,7,9,3592,16,660,85,5,8,0,3,1,102,4379
2012,945506,"Counted","Manual count","South East","Kent",B269,BR,544154,151208,51.241843992,0.063772457,18,65,3636,24,514,121,10,17,2,8,14,173,4412
2012,945510,"Counted","Manual count","South East","Kent",B2249,BU,558999,139540,51.133067837,0.271110858,68,38,4980,164,674,88,21,23,8,3,10,154,6010
2012,945514,"Counted","Manual count","South East","Kent",B2050,BU,630412,168750,51.371034777,1.309034503,68,57,5123,21,658,69,7,13,0,0,0,89,5948
2012,945515,"Counted","Manual count","South East","Kent",B2176,BU,556011,143450,51.169021055,0.230133192,16,10,1932,28,390,43,3,2,1,0,2,51,2410
2012,945518,"Counted","Manual count","South East","Kent",B2015,BU,569076,153228,51.253155877,0.421442567,26,80,9329,76,1430,90,7,5,2,2,0,105,11020
2012,945519,"Counted","Manual count","South East","Kent",B2050,BU,636552,165557,51.339852473,1.394964800,87,86,9570,75,1180,71,6,1,2,6,3,89,11001
2012,945520,"Counted","Manual count","South East","Kent",B2068,BU,615844,156498,51.266749032,1.092656980,75,37,7174,103,560,87,8,6,3,7,2,111,7985
2012,945521,"Counted","Manual count","South East","Kent",B2008,BU,594181,172692,51.419975038,0.791369018,50,86,8124,101,668,75,1,8,3,1,2,89,9068
2012,945522,"Counted","Manual count","South East","Kent",B260,BU,563349,167496,51.383010720,0.345982782,12,24,3782,3,557,109,11,7,0,1,0,128,4495
2012,945525,"Counted","Manual count","South East","Kent",B2097,BU,574456,163778,51.346309468,0.503612199,27,170,15855,22,1677,344,18,18,15,75,33,502,18226
2012,945527,"Counted","Manual count","South East","Kent",C,CR,549313,145222,51.186730090,0.135136352,17,0,297,2,57,18,0,0,0,0,1,19,375
2012,945528,"Counted","Manual count","South East","Kent",C,CR,577764,160129,51.312507011,0.549242289,11,79,4617,17,553,32,0,0,2,0,0,34,5301
2012,945534,"Counted","Manual count","South East","Kent",C,CR,610496,154042,51.246694305,1.014666929,16,3,242,0,55,4,2,0,1,0,0,7,307
2012,945536,"Counted","Manual count","South East","Kent",C,CR,596623,140640,51.131277177,0.808824947,6,8,271,0,70,7,0,5,0,2,0,14,364
2012,945542,"Counted","Manual count","South East","Kent",C,CR,585666,161944,51.326288136,0.663439171,2,17,2517,1,321,30,5,2,5,0,5,47,2904
2012,945545,"Counted","Manual count","South East","Kent",C,CR,562637,153912,51.261172538,0.329567064,26,0,140,0,34,2,2,0,0,0,0,3,177
2012,945547,"Counted","Manual count","South East","Kent",C,CR,622382,157892,51.276752985,1.187089987,20,14,493,7,57,12,1,0,0,2,5,20,590
2012,945551,"Counted","Manual count","South East","Kent",C,CR,595499,130783,51.043131684,0.787450915,14,2,1043,25,255,37,0,1,0,5,3,46,1373
2012,945552,"Counted","Manual count","South East","Kent",C,CR,584243,147497,51.196983450,0.635602488,5,0,96,0,38,4,0,0,0,0,0,4,138
2012,945558,"Counted","Manual count","South East","Kent",C,CR,600283,138604,51.111725007,0.859935694,15,0,131,0,27,2,0,0,0,0,0,2,161
2012,945559,"Counted","Manual count","South East","Kent",C,CR,576085,153453,51.253057645,0.521888515,33,10,1136,0,124,3,0,0,0,0,0,3,1272
2012,945560,"Counted","Manual count","South East","Kent",C,CR,603855,136917,51.095316577,0.909944607,32,29,1129,20,212,19,5,1,1,0,1,27,1416
2012,945564,"Counted","Manual count","South East","Kent",C,CR,633234,150936,51.209976934,1.337879811,39,39,1022,11,197,25,8,0,0,0,0,33,1302
2012,945566,"Counted","Manual count","South East","Kent",C,CR,605225,137485,51.099929139,0.929805344,3,6,326,0,56,8,0,2,0,0,1,10,399
2012,945568,"Counted","Manual count","South East","Kent",C,CR,588226,168225,51.381861343,0.703459084,43,33,714,0,137,20,0,4,0,0,0,23,907
2012,945569,"Counted","Manual count","South East","Kent",C,CR,605803,141979,51.140079190,0.940612033,12,12,533,0,79,3,1,0,0,0,0,3,627
2012,945570,"Counted","Manual count","South East","Kent",C,CU,616338,141776,51.134376062,1.090860925,30,28,2321,35,297,45,2,3,3,2,1,57,2737
2012,945571,"Counted","Manual count","South East","Kent",C,CU,556436,169903,51.406582688,0.247784905,13,24,1837,17,262,14,3,1,2,0,2,22,2162
2012,945573,"Counted","Manual count","South East","Kent",C,CU,552829,156140,51.283903265,0.190062023,15,2,1044,0,98,5,3,1,0,0,0,9,1154
2012,945574,"Counted","Manual count","South East","Kent",C,CU,589873,152240,51.237742434,0.718595768,19,5,1280,2,216,20,9,5,0,4,0,37,1540
2012,945575,"Counted","Manual count","South East","Kent",C,CU,556210,168493,51.393976482,0.243918033,6,3,968,28,98,9,1,0,0,0,0,10,1107
2012,945580,"Counted","Manual count","South East","Kent",C,CU,551372,170003,51.408854289,0.175076701,18,19,2068,0,317,19,0,1,2,0,0,22,2427
2012,945581,"Estimated","Estimated using previous year's AADF on this link","South East","Kent",C,CU,570332,158829,51.303099776,0.442091038,32,72,0,10,1126,113,11,6,2,15,6,154,1362
2012,945583,"Counted","Manual count","South East","Kent",C,CU,554357,166784,51.379127989,0.216562990,0,8,608,0,119,3,1,0,0,0,0,4,740
2012,945585,"Counted","Manual count","South East","Kent",C,CU,637786,153289,51.229222064,1.404488883,67,27,3664,4,452,27,5,3,0,0,0,34,4182
2012,945591,"Counted","Manual count","South East","Kent",C,CU,576841,135745,51.093749261,0.524006531,15,12,3796,45,537,53,12,4,1,2,3,74,4464
2012,945594,"Counted","Manual count","South East","Kent",C,CU,576815,151317,51.233644097,0.531284401,9,4,844,0,74,2,0,0,0,0,0,2,924
2012,945603,"Counted","Manual count","South East","Kent",U,UR,611658,153211,51.238802864,1.030800671,7,0,115,0,26,4,0,0,0,0,0,4,145
2012,945604,"Counted","Manual count","South East","Kent",U,UR,574631,162289,51.332879924,0.505392761,75,12,1410,10,188,29,0,0,0,0,0,29,1649
2012,945605,"Counted","Manual count","South East","Kent",U,UR,605615,131427,51.045386691,0.931925523,13,9,239,1,65,17,3,0,2,0,0,21,336
2012,945609,"Counted","Manual count","South East","Kent",U,UR,586459,128953,51.029696561,0.657704838,8,1,460,0,117,8,0,1,0,0,0,9,588
2012,945610,"Counted","Manual count","South East","Kent",U,UR,566235,154881,51.268841137,0.381537242,48,5,176,0,16,1,0,0,0,0,0,1,198
2012,945618,"Counted","Manual count","South East","Kent",U,UR,620890,141273,51.128123650,1.155512516,6,3,307,0,55,0,2,0,0,0,0,2,367
2012,945623,"Counted","Manual count","South East","Kent",C,CR,612658,143842,51.154304737,1.039559729,8,5,411,5,67,12,2,0,0,0,6,19,507
2012,945624,"Counted","Manual count","South East","Kent",U,UU,609810,164638,51.342092380,1.011074585,10,2,1263,2,144,2,2,0,0,0,0,4,1415
2012,945625,"Counted","Manual count","South East","Kent",U,UR,621313,139528,51.112293268,1.160477914,20,29,5960,58,433,17,6,4,0,6,0,32,6512
2012,945626,"Counted","Manual count","South East","Kent",U,UR,574706,157542,51.290213880,0.504144789,32,6,1024,0,99,20,4,0,0,0,0,24,1154
2012,945628,"Counted","Manual count","South East","Kent",U,UR,558315,174777,51.449852061,0.276953953,8,12,321,0,58,0,1,0,0,0,0,1,392
2012,945629,"Counted","Manual count","South East","Kent",U,UR,620370,162135,51.315628159,1.160906842,68,8,522,1,121,4,2,0,0,0,0,5,657
2012,945633,"Counted","Manual count","South East","Kent",U,UR,554980,160053,51.318480912,0.222578884,18,2,1011,2,178,19,1,0,0,0,0,19,1212
2012,945635,"Counted","Manual count","South East","Kent",U,UR,565617,167657,51.383800455,0.378619629,10,1,477,0,60,3,0,0,0,0,0,3,541
2012,945637,"Counted","Manual count","South East","Kent",U,UR,584832,130979,51.048420506,0.635561544,20,4,1066,6,134,21,2,1,1,1,0,26,1236
2012,945642,"Counted","Manual count","South East","Kent",U,UR,576047,131635,51.057071282,0.510679601,0,0,230,0,49,4,2,0,0,0,0,5,284
2012,945644,"Counted","Manual count","South East","Kent",U,UR,592718,164580,51.347618888,0.765956129,20,8,1057,4,193,22,9,1,1,0,0,35,1298
2012,945646,"Counted","Manual count","South East","Kent",U,UR,621505,139670,51.113494079,1.163303629,14,9,883,0,91,2,0,0,0,0,0,2,985
2012,945647,"Counted","Manual count","South East","Kent",U,UU,563315,172357,51.426692029,0.347730705,14,9,2317,48,175,21,2,1,0,0,0,24,2574
2012,945649,"Counted","Manual count","South East","Kent",U,UU,635853,170963,51.388666669,1.388530456,5,5,103,0,14,0,0,0,0,0,0,0,122
2012,945652,"Counted","Manual count","South East","Kent",U,UU,629926,169730,51.380028779,1.302698008,5,0,287,0,32,0,0,0,0,0,0,0,319
2012,945654,"Counted","Manual count","South East","Kent",U,UU,630239,142101,51.131878367,1.289423029,7,4,285,0,57,0,0,0,0,0,0,0,346
2012,945656,"Counted","Manual count","South East","Kent",U,UU,552109,155995,51.282792958,0.179684140,19,1,458,0,34,5,0,0,0,0,0,5,499
2012,945657,"Counted","Manual count","South East","Kent",U,UU,559127,172395,51.428223853,0.287559906,2,6,504,0,85,13,0,0,0,0,0,13,607
2012,945658,"Counted","Manual count","South East","Kent",U,UU,551158,156355,51.286280624,0.166210593,73,27,3533,42,358,24,0,2,1,0,0,27,3987
2012,945660,"Counted","Manual count","South East","Kent",U,UU,589181,133414,51.068877364,0.698806522,9,4,159,0,44,0,0,0,0,0,0,0,207
2012,945663,"Counted","Manual count","South East","Kent",U,UU,558439,140950,51.145891762,0.263733492,12,2,744,1,88,4,0,0,0,0,0,4,839
2012,945665,"Counted","Manual count","South East","Kent",U,UU,610335,164881,51.344080469,1.018744796,4,7,511,3,60,0,0,0,0,0,0,0,581
2012,945668,"Counted","Manual count","South East","Kent",U,UU,629185,143922,51.148648479,1.275542439,10,9,419,0,63,8,0,0,0,0,0,8,499
2012,945670,"Counted","Manual count","South East","Kent",U,UU,569932,150512,51.228501773,0.432409247,9,10,183,0,28,4,0,0,0,0,0,4,225
2012,945673,"Counted","Manual count","South East","Kent",U,UU,631362,142060,51.131058118,1.305419205,58,73,7505,62,863,69,19,8,3,2,3,102,8605
2012,945674,"Counted","Manual count","South East","Kent",U,UU,594418,172870,51.421492466,0.794870821,16,5,462,0,67,15,4,0,0,0,0,18,552
2012,945677,"Counted","Manual count","South East","Kent",U,UU,610159,164714,51.342645985,1.016122922,4,0,337,0,42,0,0,0,0,0,0,0,379
