h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,number_stations,number_plugs,charger_rating,highway,voltage,has_charging_station,distance_to_center
88be08100dfffff,-34.16762128236468,150.57467580847754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,68.11719850122925
88be081013fffff,-34.1701808948915,150.5244241479958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,72.32411838245555
88be081019fffff,-34.179753262964624,150.53954178319236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,71.60160810652643
88be08101dfffff,-34.17252030928706,150.54621412181265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,70.67584636532038
88be081023fffff,-34.14241758660507,150.56200035561295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,67.8333922138005
88be081027fffff,-34.13518315438578,150.56866801199183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,66.92416782015178
88be08102bfffff,-34.150818897465705,150.5662246329034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,67.91310421410545
88be08102dfffff,-34.144749960757366,150.58378539628956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,66.1662813124032
88be081039fffff,-34.15688517952886,150.54866179181946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,69.66023905719427
88be081049fffff,-34.19282426014274,150.5873591276982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.1492295765038,0.0,0.0,0.0,nothing,0.0,0.0,0,68.53395119960295
88be08104bfffff,-34.19165845472174,150.57646000945485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,69.32194104630676
88be081053fffff,-34.188155372677805,150.54376554750584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nothing,0.0,330000.0,1,71.71972763777435
88be081059fffff,-34.19772574125699,150.55888907826738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,71.05584732985851
88be081063fffff,-34.16038618994162,150.58134450265922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,67.18911358858881
88be08106dfffff,-34.16271548060026,150.60313538241954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.074074074074,0.0,0.0,nothing,0.0,0.0,0,65.56813091374528
88be081111fffff,-34.1207130210042,150.58200007413154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nothing,0.0,330000.0,1,65.11470542910162
88be081117fffff,-34.11231229407837,150.57777563281857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,65.07069711929589
88be08111bfffff,-34.12794829901403,150.57533458480347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,66.01789764203838
88be081121fffff,-34.09292985068812,150.61953830888456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,60.671856425074864
88be081131fffff,-34.097840914996354,150.59110267118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,63.28889549768542
88be081135fffff,-34.09060459395263,150.597764565894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,62.40347790187034
88be08113bfffff,-34.10507681520975,150.58443969351615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,64.17801934145851
88be08113dfffff,-34.09900465629052,150.60199004205234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,62.42493443051671
88be081149fffff,-34.142165102951246,150.63402445944874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,61.96313435764399
88be081167fffff,-34.102490231722726,150.63465502422136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,59.860997651944814
