h3_index,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,highway,public_transport,voltage,car_amenities,needs_amenities,shops_amenities,study_work_amenity,latitude,longitude,distance_to_center,number_stations,number_plugs,charger_rating,charger_rating_float,has_charging_station
88be08c811fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4422698.711196094,762108.8766233766,46.0,17.0,0.0,3.0,2.0,0.0,0.0,-33.94184210577533,150.9965463153556,21.27965860649634,0.0,0.0,nothing,0.0,0
88be08c813fffff,0.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,325325.8478182215,861706.0347326512,23.0,11.0,0.0,1.0,0.0,2.0,0.0,-33.94071405196631,150.9856678584271,22.168098976093265,0.0,0.0,nothing,0.0,0
88be08c815fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,125355.65210212026,5543363.260461761,27.0,12.0,12.099125364431488,0.0,0.0,0.0,0.0,-33.93458148109891,151.00316468334336,20.414188097425537,0.0,0.0,nothing,0.0,0
88be08c817fffff,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1283615.204789416,1170104.2585939234,31.0,15.0,16.93877551020408,1.0,2.0,0.0,0.0,-33.93345405936537,150.99228698126058,21.314569131728103,0.0,0.0,nothing,0.0,0
88be08c819fffff,0.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,126616.7344626276,0.0,58.0,10.0,0.0,0.0,12.0,2.0,0.0,-33.950230073905416,151.00080652363474,21.292683435731135,0.0,0.0,nothing,0.0,0
88be08c81bfffff,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,515385.9238866442,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,-33.9491023280466,150.9899268623333,22.157491654525355,0.0,0.0,nothing,0.0,0
88be08c81dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8967.33562870129,11131152.129803045,27.0,16.0,0.0,0.0,3.0,1.0,0.0,-33.94296921949874,151.0074252214551,20.402861619275807,0.0,0.0,nothing,0.0,0
88be08c821fffff,3.0,1.0,28.0,12.0,0.0,4.0,3.0,87.0,0.0,3.0,0.0,2957519.297310251,5937963.106216457,122.0,31.0,0.0,5.0,12.0,9.0,0.0,-33.913921785520834,151.03388916140673,16.980248251974665,4.0,4.0,7 kW,7.0,1
88be08c823fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41196.25438847026,6328580.13888889,33.0,19.0,0.0,0.0,0.0,0.0,0.0,-33.912797197802256,151.023013278002,17.90976462530732,0.0,0.0,nothing,0.0,0
88be08c825fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7122.884840785447,5910054.582653896,54.0,24.0,1924.198250728863,2.0,0.0,0.0,0.0,-33.9066589255206,151.04050243401474,16.169620971292684,0.0,0.0,nothing,0.0,0
88be08c827fffff,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,226280.4489634061,7810029.002413192,47.0,20.0,0.0,0.0,0.0,3.0,0.0,-33.90553496866877,151.0296273067545,17.11310337244545,0.0,0.0,nothing,0.0,0
88be08c829fffff,0.0,0.0,13.0,0.0,0.0,1.0,0.0,16.0,0.0,3.0,0.0,258448.5361219611,6665578.046311737,70.0,18.0,0.0,2.0,8.0,1.0,0.0,-33.9223085246058,151.03815189007847,16.906828717869388,0.0,0.0,nothing,0.0,0
88be08c82bfffff,0.0,0.0,15.0,1.0,0.0,0.0,1.0,28.0,0.0,1.0,0.0,198031.6289471572,2632579.0025940337,90.0,21.0,0.0,0.0,0.0,1.0,0.0,-33.92118424543519,151.02727480393736,17.81142809567579,0.0,0.0,nothing,0.0,0
88be08c82dfffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,440700.8675532571,4760008.480307095,58.0,12.0,3078.717201166181,3.0,2.0,1.0,0.0,-33.91504543376499,151.04476549104712,16.060880763643084,0.0,0.0,nothing,0.0,0
88be08c831fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,812677.0555555556,8.0,10.0,0.0,0.0,2.0,0.0,0.0,-33.9189328682526,151.00552197275147,19.652497871920023,0.0,0.0,nothing,0.0,0
88be08c833fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,127781.38634338407,0.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,-33.917805770569466,150.99464622921917,20.586113613399757,0.0,0.0,nothing,0.0,0
88be08c835fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1954839.0,31.0,16.0,0.0,0.0,0.0,1.0,0.0,-33.911671670773394,151.01213784158912,18.847925944978755,0.0,0.0,nothing,0.0,0
88be08c837fffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,879003.5288823054,153547.2777777778,16.0,14.0,0.0,0.0,3.0,0.0,0.0,-33.91054520459862,151.00126285292413,19.793500640003256,0.0,0.0,nothing,0.0,0
88be08c839fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1294230.821527837,1034696.6048175996,26.0,19.0,0.0,1.0,0.0,1.0,0.0,-33.92732045453369,151.00978196638684,19.562721881373527,0.0,0.0,nothing,0.0,0
88be08c83bfffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,780528.434161662,0.0,14.0,4.0,1.209912536443149,0.0,15.0,0.0,0.0,-33.92619366462203,150.99890501933868,20.475421015022935,4.0,4.0,kW,1.0,1
88be08c83dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,46848.58170393236,1269573.8333333335,57.0,20.0,0.0,1.0,4.0,0.0,0.0,-33.92005902659603,151.01639816457626,18.72717117916434,0.0,0.0,nothing,0.0,0
88be08c841fffff,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11388.861051149808,3254206.9605024606,24.0,0.0,2309.0379008746354,0.0,3.0,0.0,0.0,-33.95473165125288,151.04432965086636,17.989215497876483,0.0,0.0,nothing,0.0,0
88be08c843fffff,2.0,0.0,27.0,10.0,2.0,3.0,3.0,77.0,2.0,1.0,0.0,512584.40040921746,2778027.703962704,114.0,19.0,0.0,0.0,27.0,7.0,0.0,-33.95360766815823,151.0334481982688,18.787566202062813,0.0,0.0,nothing,0.0,0
88be08c845fffff,1.0,1.0,5.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,219902.7976062327,0.0,130.0,29.0,0.0,11.0,9.0,1.0,0.0,-33.94746827024377,151.05094532242765,17.047772292222206,0.0,0.0,nothing,0.0,0
88be08c847fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,833229.4967768887,4989245.211547792,9.0,0.0,3078.717201166181,2.0,3.0,0.0,0.0,-33.9463449185085,151.04006462721236,17.859400261940557,0.0,0.0,nothing,0.0,0
88be08c849fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22853.27949994669,4703592.132608133,46.0,16.0,0.0,0.0,0.0,0.0,0.0,-33.96311830402138,151.0485955495047,18.174358687812685,0.0,0.0,nothing,0.0,0
88be08c84bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,17530.93048859209,5668590.199592075,41.0,14.0,3848.396501457726,0.0,0.0,1.0,0.0,-33.96199463060943,151.0377128932373,18.93787628620642,0.0,0.0,nothing,0.0,0
88be08c84dfffff,0.0,1.0,14.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,155552.5721389364,3039826.803030303,75.0,23.0,0.0,4.0,5.0,4.0,0.0,-33.95585469324579,151.05521154939467,17.213516835638913,0.0,0.0,nothing,0.0,0
88be08c851fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,11041.74652063858,0.0,80.0,17.0,0.0,0.0,6.0,0.0,0.0,-33.95974446006153,151.0159489208875,20.5299001041318,0.0,0.0,nothing,0.0,0
88be08c853fffff,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,24365.80731454897,0.0,66.0,13.0,0.0,0.0,0.0,1.0,0.0,-33.95861796325425,151.00506760632013,21.35355726476762,0.0,0.0,nothing,0.0,0
88be08c855fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28122.841125372455,0.0,108.0,12.0,0.0,0.0,4.0,0.0,0.0,-33.95248274412587,151.0225671923595,19.605799600774464,0.0,0.0,nothing,0.0,0
88be08c857fffff,6.0,0.0,5.0,1.0,0.0,4.0,0.0,22.0,0.0,0.0,0.0,1691295.324989644,2439329.1201298703,115.0,14.0,0.0,6.0,11.0,4.0,1.0,-33.951356879320095,151.01168663389578,20.44152596591656,0.0,0.0,nothing,0.0,0
88be08c859fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54166.43682392081,490212.0711354309,18.0,7.0,1539.3586005830905,0.0,0.0,0.0,0.0,-33.96813196122157,151.0202120826523,20.667347754021232,0.0,0.0,nothing,0.0,0
88be08c85bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6544.102885168514,0.0,41.0,9.0,0.0,0.0,1.0,0.0,0.0,-33.96700577332036,151.0093295636338,21.461874289757993,0.0,0.0,nothing,0.0,0
88be08c85dfffff,0.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3167455.698135198,56.0,10.0,0.0,0.0,19.0,0.0,0.0,-33.960870015901406,151.02683068344572,19.72391992853712,0.0,0.0,nothing,0.0,0
88be08c861fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,111558.34084841296,1957717.3412698412,98.0,20.0,0.0,0.0,0.0,0.0,0.0,-33.93181821555548,151.05329422782415,16.03331240362498,0.0,0.0,nothing,0.0,0
88be08c863fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2097289.676086123,7599878.633373556,66.0,21.0,1924.198250728863,8.0,7.0,0.0,0.0,-33.93069518542226,151.04241549299138,16.893621446408712,0.0,0.0,nothing,0.0,0
88be08c865fffff,1.0,0.0,3.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,543511.4019311772,7073223.975958414,93.0,15.0,0.0,4.0,8.0,2.0,0.0,-33.924554263285245,151.05990739967433,15.139041248783156,0.0,0.0,nothing,0.0,0
88be08c867fffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36630.23687435192,3831269.2356041423,72.0,10.0,2309.0379008746354,2.0,8.0,0.0,0.0,-33.923431863943776,151.04902942224302,16.01526436918831,0.0,0.0,nothing,0.0,0
88be08c869fffff,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,313884.59836722416,0.0,41.0,10.0,0.0,0.0,2.0,0.0,0.0,-33.94020448809863,151.05755990801217,16.114812766219828,0.0,0.0,nothing,0.0,0
88be08c86bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112382.34902063724,5300394.13408886,31.0,19.0,0.0,0.0,3.0,0.0,0.0,-33.93908176746875,151.04667997036714,16.940768987136025,0.0,0.0,nothing,0.0,0
88be08c86dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20020.16541093561,5718706.543321982,57.0,17.0,0.0,4.0,0.0,1.0,0.0,-33.93294030533406,151.06417340771102,15.191901114374728,2.0,2.0,22 kW,22.0,1
88be08c881fffff,1.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,628993.8117927024,320452.0,33.0,11.0,0.0,1.0,3.0,0.0,0.0,-33.928934976813096,150.94878067431253,25.002657096006775,0.0,0.0,nothing,0.0,0
88be08c883fffff,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,11109.317465665144,5447577.449735451,26.0,7.0,0.0,0.0,4.0,0.0,0.0,-33.92780285809778,150.93790522670062,25.941696289246178,1.0,1.0,kW,1.0,1
88be08c885fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,43724.37770288994,0.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,-33.921677111291686,150.95540172707825,24.20638947604225,0.0,0.0,nothing,0.0,0
88be08c887fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26032.338301318923,249240.44444444447,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.92054562536461,150.944527031775,25.154706335523247,0.0,0.0,nothing,0.0,0
88be08c889fffff,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,439216.6976002859,0.0,45.0,16.0,0.0,1.0,3.0,2.0,0.0,-33.93732425167739,150.9530351902312,24.890715001694808,0.0,0.0,nothing,0.0,0
88be08c88bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833697.5555555555,6.0,9.0,0.0,1.0,0.0,0.0,0.0,-33.936192439178775,150.94215853754923,25.81398887060107,0.0,0.0,nothing,0.0,0
88be08c88dfffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57371.54564175097,0.0,34.0,9.0,0.0,3.0,4.0,2.0,0.0,-33.9300661564632,150.95965657433018,24.06963479260267,0.0,0.0,nothing,0.0,0
88be08c891fffff,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,531824.2758099609,9980905.135239812,39.0,7.0,0.0,1.0,0.0,0.0,0.0,-33.9339259965736,150.9204065917947,27.679415700510315,1.0,1.0,kW,1.0,1
88be08c893fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,51512.59589224285,8661378.654750464,20.0,0.0,0.0,0.0,0.0,1.0,0.0,-33.93279136679964,150.90953130023289,28.620334801675085,0.0,0.0,nothing,0.0,0
88be08c895fffff,1.0,0.0,24.0,10.0,0.0,0.0,3.0,67.0,0.0,6.0,0.0,1675925.6615165437,5821616.296999244,82.0,19.0,0.0,5.0,11.0,4.0,3.0,-33.92666980048326,150.92703023224976,26.886120142037004,0.0,0.0,nothing,0.0,0
88be08c897fffff,0.0,0.0,8.0,3.0,0.0,0.0,0.0,40.0,0.0,2.0,0.0,2498093.8937486713,7070819.779391977,71.0,15.0,0.0,5.0,6.0,0.0,1.0,-33.92553580413582,150.91615569171518,27.83537883645286,0.0,0.0,nothing,0.0,0
88be08c899fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86236.60379492411,15691306.520858,18.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.94231611282165,150.92465836503982,27.559624747933764,0.0,0.0,nothing,0.0,0
88be08c89bfffff,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,136958.54727725155,12844425.926532246,34.0,7.0,0.0,0.0,1.0,0.0,0.0,-33.941181788486176,150.9137818676333,28.486525146361735,0.0,0.0,nothing,0.0,0
88be08c89dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,856569.4714467544,7735545.407466514,16.0,13.0,0.0,0.0,0.0,0.0,0.0,-33.93505968742212,150.93128233781857,26.743775107073475,0.0,0.0,nothing,0.0,0
88be08c8a1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,360120.6969146481,824866.6666666667,3.0,1.0,0.0,0.0,0.0,0.0,1.0,-33.906029951736,150.95776739085764,23.63199777023276,0.0,0.0,nothing,0.0,0
88be08c8a3fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,554431.2196563632,7073231.666666667,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-33.90489879230536,150.94689465226625,24.602374149813546,0.0,0.0,nothing,0.0,0
88be08c8a5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5533205.159940072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.89877151187269,150.96438594504446,22.89969023196296,0.0,0.0,nothing,0.0,0
88be08c8a7fffff,0.0,0.0,3.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,652173.541340381,2520863.0604890604,49.0,22.0,0.0,3.0,3.0,1.0,0.0,-33.89764098466378,150.95351395878578,23.878283761521494,0.0,0.0,nothing,0.0,0
88be08c8a9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,-33.91441884313063,150.9620216959357,23.426722904230843,0.0,0.0,nothing,0.0,0
88be08c8abfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170393.85165513435,1690976.6666666667,17.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.91328798973867,150.95114775313093,24.38426698460797,3.0,3.0,22 kW,22.0,1
88be08c8adfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.907160172846055,150.96864058097427,22.665371405514268,0.0,0.0,nothing,0.0,0
88be08c8b1fffff,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,829114.3483673688,3842039.7753246753,47.0,13.0,0.0,3.0,0.0,0.0,0.0,-33.91102346758001,150.9294012244874,26.311864660453317,0.0,0.0,nothing,0.0,0
88be08c8b3fffff,0.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2380019.093309029,7488251.843331272,23.0,11.0,0.0,2.0,0.0,0.0,0.0,-33.90988979914541,150.91852864015846,27.28103084851258,0.0,0.0,nothing,0.0,0
88be08c8b5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1992412.7812689324,5918418.333333334,4.0,2.0,0.0,3.0,0.0,0.0,0.0,-33.9037666947199,150.93602236595507,25.57607183435201,0.0,0.0,nothing,0.0,0
88be08c8b7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1111811.516431027,5310147.2727272725,7.0,5.0,0.0,0.0,0.0,0.0,0.0,-33.9026336591456,150.92515053267877,26.552723629567136,0.0,0.0,nothing,0.0,0
88be08c8b9fffff,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1642353.4729269946,3490714.048148148,32.0,5.0,0.0,7.0,3.0,2.0,1.0,-33.91941320073113,150.93365278908735,26.10789841895132,0.0,0.0,nothing,0.0,0
88be08c8bbfffff,0.0,0.0,55.0,9.0,0.0,1.0,1.0,209.0,0.0,6.0,0.0,2545588.934163914,8094912.9825749565,127.0,16.0,0.0,14.0,69.0,6.0,4.0,-33.91827983755731,150.9227789997704,27.0654488615653,0.0,0.0,nothing,0.0,0
88be08c8bdfffff,2.0,0.0,2.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,2170313.1472266675,4371793.333333334,37.0,5.0,0.0,0.0,11.0,0.0,0.0,-33.91215619783315,150.9402742623965,25.346139753903312,1.0,2.0,kW,1.0,1
88be08c8c1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102153.22742695131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.94684401565667,150.96816888963596,23.922107966259293,0.0,0.0,nothing,0.0,0
88be08c8c3fffff,0.0,0.0,2.0,2.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,1027797.2354897808,0.0,18.0,8.0,0.0,0.0,4.0,3.0,0.0,-33.945713449456214,150.95729057975296,24.819423935543224,0.0,0.0,nothing,0.0,0
88be08c8c5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224140.17305094167,1698500.765097319,16.0,0.0,0.0,0.0,3.0,0.0,0.0,-33.93958505823677,150.97478985142607,23.066835354057492,0.0,0.0,nothing,0.0,0
88be08c8c7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.938455124751954,150.96391229510874,23.974707895860387,0.0,0.0,nothing,0.0,0
88be08c8c9fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,423371.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,-33.955232828676,150.972426358134,23.912115556097575,0.0,0.0,nothing,0.0,0
88be08c8cbfffff,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2904815.380673925,3072153.6666666665,13.0,7.0,0.0,0.0,6.0,0.0,0.0,-33.954102569648285,150.96154684310005,24.78913581391868,0.0,0.0,nothing,0.0,0
88be08c8cdfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,198112.33877964987,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,-33.94797364190861,150.9790476507482,23.034411109907467,0.0,0.0,nothing,0.0,0
88be08c8d1fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,281368.30490547547,0.0,41.0,14.0,0.0,0.0,7.0,0.0,0.0,-33.9518392313337,150.93978916911328,26.572263667757596,0.0,0.0,nothing,0.0,0
88be08c8d3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022585.04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.95070615237875,150.92891101167277,27.47648017320422,0.0,0.0,nothing,0.0,0
88be08c8d5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,0.0,3.0,0.0,0.0,-33.94458194347291,150.94641272185532,25.725350620791,0.0,0.0,nothing,0.0,0
88be08c8d7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1363446.72,26.0,12.0,0.0,0.0,1.0,0.0,0.0,-33.943449497872685,150.93553531669903,26.639007749979612,0.0,0.0,nothing,0.0,0
88be08c8d9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,344329.43523064407,434226.6666666666,36.0,12.0,0.0,0.0,1.0,0.0,0.0,-33.96022888730392,150.94404389528358,26.54383079934436,0.0,0.0,nothing,0.0,0
88be08c8dbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343008.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,-33.959096114743694,150.93316453191576,27.430316295316477,0.0,0.0,nothing,0.0,0
88be08c8ddfffff,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,749455.3239262108,1465515.0,43.0,15.0,0.0,0.0,1.0,0.0,0.0,-33.9529713704789,150.95066777984107,25.67618731377273,0.0,0.0,nothing,0.0,0
88be08c8e1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77777.09243830947,5128638.302615932,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-33.92393726636337,150.9771524725102,22.326871826957618,0.0,0.0,nothing,0.0,0
88be08c8e3fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,91102.78720548742,918035.388475958,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.92280765834648,150.96627687424183,23.26354611474536,0.0,0.0,nothing,0.0,0
88be08c8e5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55882.71709139546,438206.2233828639,10.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.91667773371138,150.98377093473528,21.52693776311918,0.0,0.0,nothing,0.0,0
88be08c8e7fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-33.91554875784337,150.9728960900556,22.4740629447383,0.0,0.0,nothing,0.0,0
88be08c8e9fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,566061.6115590809,5583759.3637022255,28.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.932325697904794,150.98140972856007,22.224675959733847,0.0,0.0,nothing,0.0,0
88be08c8ebfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600788.5971949048,4248881.57071888,1.0,6.0,0.0,0.0,0.0,0.0,0.0,-33.931196396882285,150.97053292599796,23.14335917246851,0.0,0.0,nothing,0.0,0
88be08c8edfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,205617.82886904932,3369619.898541542,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.92506593517694,150.9880285211278,21.39717901822056,0.0,0.0,nothing,0.0,0
88be08c901fffff,0.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,308897.841130027,7450333.574524288,44.0,13.0,1154.5189504373177,3.0,2.0,0.0,0.0,-33.88598907724757,151.0712090453379,12.917286569840538,4.0,4.0,kW,1.0,1
88be08c903fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,183072.37345453113,9284818.365810473,10.0,5.0,3078.717201166181,0.0,0.0,0.0,0.0,-33.88486795016941,151.06033574357795,13.89662258054243,0.0,0.0,nothing,0.0,0
88be08c905fffff,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,555816.8912037334,4597860.6545141665,42.0,22.0,1924.198250728863,1.0,4.0,1.0,0.0,-33.87872399241242,151.07781722196978,12.214647843910356,0.0,0.0,nothing,0.0,0
88be08c907fffff,0.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,180127.74167557427,9003778.2196453,26.0,15.0,8081.632653061224,0.0,10.0,0.0,0.0,-33.87760349499053,151.0669446776484,13.2071218299732,0.0,0.0,nothing,0.0,0
88be08c909fffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8736.382516373498,3916409.401570614,6.0,0.0,1924.198250728863,0.0,4.0,0.0,0.0,-33.894374582250755,151.0754742868798,12.701418647198295,0.0,0.0,nothing,0.0,0
88be08c90bfffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2031657.0080592025,7826950.073351828,57.0,25.0,0.0,2.0,0.0,2.0,0.0,-33.89325376431698,151.06459978402083,13.65873663640977,0.0,0.0,nothing,0.0,0
88be08c90dfffff,0.0,0.0,3.0,1.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,99400.08692051862,4080729.191293632,60.0,18.0,1539.3586005830905,0.0,6.0,1.0,0.0,-33.88710926546561,151.08208279040213,11.943643639089045,0.0,0.0,nothing,0.0,0
