h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,number_stations,highway,subway,voltage,has_charging_station,distance_to_center
88194e69d3fffff,51.54600541826932,0.014226148372069572,19.0,28.0,1.0,1.0,2.0,0.0,0.0,0.0,25.0,19.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,51998.27863387285,16360.645161290322,0.0,55.0,0.0,0.0,0,11.527582178341762
88194e69d5fffff,51.555859974943296,-0.0021967503831003235,30.0,1.0,0.0,17.0,3.0,0.0,1.0,1.0,33.0,69.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,99848.27747133723,20825.80769230769,0.0,77.0,1.0,0.0,0,11.358314390053895
88194e69d7fffff,51.54810657020875,0.0020446591050168315,33.0,11.0,6.0,22.0,3.0,0.0,1.0,0.0,37.0,121.0,0.0,16.0,3.0,3.0,0.0,0.0,0.0,89580.60084228555,10531.333333333334,0.0,88.0,0.0,0.0,0,11.003045959698134
88194e69d9fffff,51.55941014400548,0.01793036437017445,13.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,18.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,25283.672641160156,0.0,0.0,14.0,0.0,0.0,0,12.65644374501939
88194e69dbfffff,51.551656867409484,0.022168565466561208,25.0,6.0,5.0,14.0,3.0,0.0,1.0,0.0,14.0,46.0,0.0,14.0,0.0,4.0,1.0,0.0,0.0,27524.70204446694,10201.735294117647,0.0,55.0,0.0,0.0,0,12.34431373601805
88194e69ddfffff,51.56151209971148,0.0057465374639452844,19.0,4.0,1.0,5.0,1.0,0.0,1.0,1.0,35.0,41.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,50561.86339655395,0.0,0.0,52.0,0.0,0.0,0,12.191509443549919
88194e69e1fffff,51.56990911405736,-0.043010554873283445,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,8090.08872019643,0.0,2.0,8.0,0.0,400000.0,1,10.85312335717498
88194e69e3fffff,51.56215653177205,-0.03876105872703307,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34761.69009038502,0.0,5.0,20.0,0.0,400000.0,1,10.270412130433602
88194e69e5fffff,51.57200566255306,-0.05520527153749419,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140.86568677656,0.0,1.0,1.0,0.0,400000.0,1,10.673502020446808
88194e69e7fffff,51.564253220479266,-0.0509535153161415,38.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,42.0,48.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,35829.54272758688,0.0,0.0,24.0,0.0,400000.0,0,10.03560225066631
88194e69e9fffff,51.57556379940363,-0.035066562026454313,15.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,14.0,20.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,7450.772452902792,0.0,0.0,12.0,0.0,0.0,0,11.67320096183459
88194e69ebfffff,51.56781148293114,-0.030818015120429584,30.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,12298.957028854276,23704.75,0.0,42.0,0.0,66000.0,0,11.09932128541613
88194e69edfffff,51.57766129043001,-0.04726136218022916,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5341.260869716065,0.0,2.0,0.0,0.0,275000.0,1,11.478691798322561
88194e6a11fffff,51.61374305859082,0.10960305798136916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.420186429517795
88194e6a13fffff,51.60599231641488,0.11382946926689892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,21376.843777021462,6549.0,0.0,1.0,0.0,0.0,0,21.0792033117439
88194e6a15fffff,51.615855509062634,0.09742065297357504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,20.961853703705522
88194e6a17fffff,51.60810490328248,0.10164932542110816,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,23.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,9619.813625123694,474.3333333333333,0.0,3.0,0.0,0.0,0,20.59143463783961
88194e6a19fffff,51.619380004627736,0.11755781858079246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.249300595184963
88194e6a1bfffff,51.611629530512865,0.1217832742319047,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2483.448932320208,29275.0,0.0,3.0,0.0,0.0,0,21.903929912982957
88194e6a33fffff,51.60457610654915,0.08151436310825298,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4173.638965913789,0.0,0.0,0.0,0.0,0.0,0,19.29819387586457
88194e6a37fffff,51.60668559577791,0.06932991871174189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.534385550064,0.0,0.0,1.0,0.0,0.0,0,18.862502179563208
88194e6a3bfffff,51.61021641239737,0.08946699369158752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.151862225231,0.0,0.0,0.0,0.0,0.0,0,20.12994097550016
88194e6a81fffff,51.57709844100105,0.11855096107194751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,38689.04882372081,0.0,0.0,4.0,0.0,0.0,0,19.468553584094394
88194e6a83fffff,51.56934581755641,0.1227731092421872,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,13256.35820425042,0.0,0.0,8.0,0.0,0.0,0,19.285387880188797
88194e6a85fffff,51.57921049412286,0.10637766860998547,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,59233.06718307888,0.0,0.0,22.0,0.0,0.0,0,18.884653692132932
88194e6a87fffff,51.57145800583694,0.11060207489141503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,18.67167718650837
88194e6a89fffff,51.582737667647855,0.12650087361996235,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1650.4382044052813,0.0,0.0,6.0,0.0,0.0,0,20.268418788319874
88194e6a8bfffff,51.57498531192278,0.1307220670977429,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21357.940104335103,14475.944444444445,0.0,2.0,0.0,0.0,0,20.073653168853905
88194e6a8dfffff,51.584850661679184,0.1143275091628967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,31827.014618479567,19086.545454545456,0.0,13.0,0.0,0.0,0,19.69218194852983
88194e6a91fffff,51.55947939356739,0.13916054544067094,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7554.531811042472,15485.68,0.0,10.0,0.0,0.0,0,19.80439642254252
88194e6a93fffff,51.55172583170349,0.14337783142057217,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,132000.0,0,19.73155446524736
88194e6a95fffff,51.561592791728536,0.1269939542313764,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,1903.8766620698711,14860.777777777777,0.0,23.0,0.0,0.0,0,19.143850341150948
88194e6a97fffff,51.5538393639007,0.13121349659697418,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18309.583333333332,0.0,32.0,0.0,0.0,0,19.044873165162038
88194e6a99fffff,51.56511821506763,0.14710861921264753,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,40991.847203644975,0.0,0.0,18.0,0.0,132000.0,0,20.569695861877133
88194e6a9bfffff,51.557364920942405,0.1513249504297829,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,49280.763872144365,24425.745454545453,0.0,50.0,0.0,132000.0,0,20.481043638903348
88194e6a9dfffff,51.567232553768235,0.13494195751880347,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,11469.62283248509,0.0,0.0,8.0,0.0,0.0,0,19.918666432803874
88194e6aa1fffff,51.57567915349434,0.08625345000670938,5.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,10.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,100045.19721471482,53719.083333333336,1.0,13.0,1.0,0.0,1,17.511171025034848
88194e6aa3fffff,51.56792653347791,0.09048106836811899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,17.277187270786474
88194e6aa5fffff,51.57778811168095,0.0740758604948652,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,33.0,3.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,23679.184238807902,0.0,2.0,17.0,0.0,0.0,1,16.968976142395757
88194e6aa7fffff,51.570035627832915,0.07830573736867043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3165.197100742079,0.0,0.0,4.0,0.0,0.0,0,16.7004724128559
88194e6aa9fffff,51.581321470692934,0.09420219022196263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45600.47323184651,158.0,0.0,0.0,0.0,0.0,0,18.323991158052603
88194e6aabfffff,51.57356911801463,0.09842885497607064,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,18.079538256284305
88194e6aadfffff,51.58343137011601,0.08202452641896711,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,47.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,85924.51599608942,0.0,0.0,26.0,0.0,0.0,0,17.78877456058459
88194e6ab1fffff,51.55806320386903,0.10687827140835315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7065.992235048123,0.0,0.0,11.0,0.0,0.0,0,17.721459683637285
88194e6ab3fffff,51.550309643168646,0.11110102420210143,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,10614.345165287632,11418.1,0.0,25.0,0.0,0.0,0,17.610503148535127
88194e6ab5fffff,51.560173510450255,0.09470738206136155,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,23.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7085.867095153258,16135.851851851852,0.0,18.0,0.0,0.0,0,17.088619706071857
88194e6ab7fffff,51.5524200847949,0.09893239164431006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,16.94698899343085
88194e6ab9fffff,51.563705114830704,0.11482517730998443,11.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,13.0,21.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,4888.381421301807,0.0,0.0,26.0,0.0,0.0,0,18.501140904140986
88194e6abbfffff,51.55595182148753,0.1190469764233912,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,18.374230793798738
88194e6abdfffff,51.565816362278845,0.1026542151855581,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1424.8,0.0,12.0,0.0,0.0,0,17.878203089024375
88194e6ac3fffff,51.58837568565423,0.13445181242811108,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,356.206609901279,0.0,0.0,9.0,0.0,0.0,0,21.07092069404185
88194e6ac5fffff,51.598241170277014,0.11805457526277648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.772568110550637
88194e6ac9fffff,51.60176391180473,0.13818319126332868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12427.296352618217,27617.75,0.0,3.0,0.0,0.0,0,22.126486338455493
88194e6acbfffff,51.594012494897164,0.14240377738882945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15957.211570615627,15410.24,0.0,8.0,0.0,0.0,0,21.875757819095295
88194e6acdfffff,51.60387865239036,0.12600742471773288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15352.555977870747,0.0,0.0,3.0,0.0,0.0,0,21.591457067899263
88194e6ad1fffff,51.57850845275098,0.1508410401020303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,21.48158935512521
88194e6ad3fffff,51.57075582827829,0.1550577178052538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132000.0,0,21.340138469558074
88194e6ad5fffff,51.580623597806635,0.1386720507692351,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,18196.357124171656,40003.23376623377,0.0,18.0,0.0,0.0,0,20.865469506389456
88194e6ad7fffff,51.5728711074834,0.1428909861782263,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,22420.354166666668,0.0,11.0,0.0,132000.0,0,20.69808354493439
88194e6ad9fffff,51.58414458944807,0.15879211918239897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11745.305008743962,49057.916666666664,0.0,0.0,0.0,0.0,0,22.26874119107924
88194e6adbfffff,51.57639223307643,0.1630078411106286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,11961.340973293309,18435.28,0.0,3.0,0.0,0.0,0,22.11517554193527
88194e6addfffff,51.58626067508494,0.1466230601490954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16324.875,0.0,3.0,0.0,0.0,0,21.660436043954643
88194e6ae1fffff,51.59471426100052,0.09792494222629643,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,22948.889668283464,0.0,0.0,1.0,0.0,0.0,0,19.432052453534794
88194e6ae3fffff,51.58696257930516,0.1021519579077035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7277.15738975855,0.0,0.0,2.0,0.0,0.0,0,19.13864958775083
88194e6ae5fffff,51.59682496534356,0.08574494484670792,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,47632.72534909118,0.0,1.0,32.0,1.0,0.0,1,18.93526073812267
88194e6ae7fffff,51.58907341993037,0.08997422036501339,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,20169.572359786922,0.0,1.0,29.0,1.0,0.0,1,18.609858561331077
88194e6ae9fffff,51.600353893203085,0.1058766918959448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37083.18106971747,0.0,0.0,9.0,0.0,0.0,0,20.255208868902592
88194e6aebfffff,51.592602479207606,0.1101027529570033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11479.57689122485,0.0,0.0,0.0,0.0,0.0,0,19.95490877582822
88194e6aedfffff,51.602465538825676,0.0936966210072095,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6870.257734413954,0.0,1.0,1.0,1.0,0.0,1,19.763103325239026
88194e6b03fffff,51.638361670717444,0.007836753832711499,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32703.809917279843,173.28571428571428,0.0,4.0,0.0,0.0,0,19.228377204317525
88194e6b05fffff,51.64821402183292,-0.008614806728052662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,19.733247961350667
88194e6b07fffff,51.64046533855909,-0.004365407451606893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,268.06964864299306,0.0,0.0,8.0,0.0,0.0,0,19.065224874947482
88194e6b11fffff,51.628507548796854,0.024280287751809747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.458333333334,0.0,1.0,0.0,0.0,0,18.84297286550724
88194e6b13fffff,51.6207577708314,0.028522534749908568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,3171.7123872481257,16627.472222222223,0.0,8.0,0.0,0.0,0,18.282775628979287
88194e6b15fffff,51.630612439342634,0.012082575827419353,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,5.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,17817.407299008803,10193.709677419354,0.0,21.0,0.0,0.0,0,18.61108656476661
88194e6b17fffff,51.62286280092068,0.016327086508770006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3369.906854362946,0.0,0.0,0.0,0.0,0.0,0,18.018698285940644
88194e6b1dfffff,51.636256920053306,0.020036730123261754,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44231.246593180505,6433.25,0.0,2.0,0.0,0.0,0,19.42972394876337
88194e6b21fffff,51.644669423392145,-0.0287762829200786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,19526.264453728047,0.0,4.0,36.0,0.0,275000.0,1,18.857279604041974
88194e6b23fffff,51.6369206143641,-0.024523665681000607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,275000.0,1,18.153076893563355
88194e6b25fffff,51.646769839192274,-0.040984996061060874,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,36.0,12.0,0.0,15.0,1.0,0.0,3.0,0.0,3.0,16512.989653378034,21935.56,0.0,16.0,0.0,0.0,0,18.81381613730641
88194e6b27fffff,51.639021171847475,-0.03673011302701343,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6243.0,2.0,18.0,0.0,275000.0,1,18.083004565934
88194e6b29fffff,51.65031646513572,-0.02082141825069192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55120.009291637216,0.0,4.0,5.0,0.0,275000.0,1,19.636483361657607
88194e6b2bfffff,51.64256792298254,-0.016569753209567772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1472.3358583364457,15074.25,0.0,5.0,0.0,0.0,0,18.94126450680494
88194e6b2dfffff,51.652417823974105,-0.03303021408276269,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29254.86254382027,0.0,0.0,5.0,0.0,0.0,0,19.578528573713058
88194e6b31fffff,51.627069614737344,-0.008070362287571338,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,8.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,8606.845727298127,6301.888888888889,0.0,10.0,0.0,0.0,0,17.609895667063007
88194e6b33fffff,51.61931984941287,-0.00382263528381376,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,28266.46510792825,11361.666666666666,0.0,13.0,0.0,0.0,0,16.97838752493216
88194e6b35fffff,51.62917139727383,-0.020272361803698565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5205.017521862779,0.0,0.0,3.0,0.0,0.0,0,17.467986692772826
88194e6b37fffff,51.62142177250514,-0.01602237072663547,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,7451.349489212828,8029.970588235294,0.0,6.0,0.0,0.0,0,16.804351432439322
88194e6b39fffff,51.63271624751616,-0.00011732073273276282,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,8786.413982814342,2177.7,0.0,7.0,0.0,0.0,0,18.418016849251206
88194e6b3bfffff,51.624966749087825,0.004129453989923847,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,13.0,0.0,2.0,2.0,0.0,0.0,873.4659457895457,14077.8,0.0,4.0,0.0,0.0,0,17.793899747625133
88194e6b3dfffff,51.63481897272184,-0.012319401409058467,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26551.373673351172,17145.40594059406,0.0,18.0,0.0,0.0,0,18.265005630395326
88194e6b61fffff,51.663710163538774,-0.017117545200561975,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3195.974058189626,0.0,10.0,23.0,0.0,275000.0,1,21.1237651967332
88194e6b65fffff,51.665812323584625,-0.029328690302616315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,681.4167503619702,15608.971428571429,2.0,5.0,0.0,132000.0,1,21.076231234842176
88194e6b67fffff,51.658064598797644,-0.025074397094318832,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,83853.38619297823,0.0,4.0,10.0,0.0,275000.0,1,20.348715084795117
88194e6b69fffff,51.669354518073526,-0.009159658506519864,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8712.542489384625,0.0,4.0,17.0,0.0,275000.0,1,21.90315131473748
88194e6b6dfffff,51.67145762120358,-0.021370885520785147,9.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,22.0,16.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,46570.3099789267,442.8,3.0,38.0,0.0,0.0,1,21.842784729230686
88194e6c01fffff,51.468525235446215,0.1775426486084862,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10349.45270974583,32391.5,0.0,16.0,0.0,0.0,0,20.753108307673514
88194e6c03fffff,51.46076701352572,0.18174660286860647,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,17904.86039573549,0.0,0.0,11.0,0.0,0.0,0,21.13849743510418
88194e6c05fffff,51.470639150144585,0.16540090774404462,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,12582.841279016706,10434.266666666666,0.0,4.0,0.0,0.0,0,19.892261876221333
88194e6c07fffff,51.462881058670725,0.1696071105914043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5074.7375393433695,0.0,0.0,0.0,0.0,0.0,0,20.271844666131166
88194e6c09fffff,51.474168205922275,0.1854792067960688,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5214.08893304384,380.1818181818182,0.0,37.0,0.0,0.0,0,21.256284067230503
88194e6c0bfffff,51.46641025106472,0.18968220810924272,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1530.9321092471587,29963.041666666668,0.0,7.0,0.0,0.0,0,21.615085567505936
88194e6c0dfffff,51.47628305996843,0.17333739839194376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9132.690879933625,0.0,0.0,2.0,0.0,0.0,0,20.401179828032017
