h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,highway,voltage,сharger_number,has_charging_station,distance_to_center
8811aa4f43fffff,55.55181790038463,37.34662052821259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,23432.645305200276,4.0,0.0,0.0,0,28.007841247078886
8811aa4f45fffff,55.53863525377773,37.33629639129057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,2.0,1,29.57390103015669
8811aa4f47fffff,55.54350553819679,37.347583411026044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,28.715837733689245
8811aa4f49fffff,55.55038736709377,37.32307869827006,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,35634.74148849157,23432.645305200276,5.0,0.0,0.0,0,29.051134161925287
8811aa4f4bfffff,55.55525900848062,37.33436611760109,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,7.0,0.0,0.0,0,28.18128276970899
8811aa4f4dfffff,55.542075974752976,37.32404608839921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9196.105832112917,23432.645305200276,0.0,110000.0,0.0,0,29.736158772863575
8811aa4f55fffff,55.55668790861031,37.35791334043685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,27.146609559761277
8811aa4f59fffff,55.56844187776096,37.34469362412852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35561.81677001025,23432.645305200276,4.0,0.0,0.0,0,26.632361054261477
8811aa4f5bfffff,55.57331260572624,37.35599056947691,0.0,1.0,0.0,3.0,1.0,0.0,7.0,2.0,6.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,2.0,12409.837930522905,23432.645305200276,10.0,0.0,0.0,0,25.76071062593435
8811aa4f5dfffff,55.56013001368793,37.345657265988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,5.0,0.0,0.0,0,27.313006510006122
8811aa4f61fffff,55.526880068550774,37.34950803931363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8044.829703319766,23432.645305200276,0.0,0.0,0.0,0,30.16760162124522
8811aa4f65fffff,55.518566961784366,37.350469785234395,1.0,12.0,4.0,11.0,10.0,0.0,0.0,7.0,10.0,0.0,1.0,8.0,13.0,15.0,0.0,0.0,10.0,1007734.8808641701,23432.645305200276,52.0,0.0,0.0,0,30.90969353116904
8811aa4f67fffff,55.523435528431456,37.36175434014688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12780.271395372583,23432.645305200276,0.0,0.0,0.0,0,30.070664835666015
8811aa4f6bfffff,55.53519292747021,37.348545914651915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,29.436048680459013
8811aa4f6dfffff,55.52201050561945,37.33822514525483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14941.896710360252,23432.645305200276,0.0,0.0,0.0,0,31.015028755109363
8811aa5401fffff,55.73310787230195,37.09948147711409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,32.48526220533771
8811aa5429fffff,55.71651328090471,37.10151097408316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,32.538520433071774
8811aa542bfffff,55.721406524227,37.112796627863155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,31.76962340492043
8811aa5445fffff,55.72671801258096,37.06461317330088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,34.72450896407524
8811aa5455fffff,55.744806116134406,37.08616023683363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,33.25751625076222
8811aa5461fffff,55.71502160154708,37.07793226937585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,4.0,1,34.02956320409274
8811aa5467fffff,55.71161940618842,37.090229076579895,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,33.31361604258359
8811aa5469fffff,55.718422186693665,37.06563470092734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,34.751998446285434
8811aa546bfffff,55.72331804590564,37.076913202035755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23432.645305200276,0.0,0.0,2.0,1,33.989754952983596
8811aa5625fffff,55.728614280703624,37.02873743874144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,36.95434334150935
8811aa562dfffff,55.73200842484628,37.0164368359436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,37.698978856330775
8811aa5661fffff,55.738791882252855,36.99183336362801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,39.20219734233169
8811aa5663fffff,55.7436936870841,37.003101645051146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,38.47534526573434
8811aa5667fffff,55.73540095870075,37.00413547721763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,38.44835628325024
8811aa5669fffff,55.74218119548877,36.97953049623968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,39.96024319190213
8811aa566bfffff,55.747083990106624,36.990797069936484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,39.238818763156374
8811aa5703fffff,55.703730835154715,37.03182173128781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33133.7903733117,23432.645305200276,1.0,0.0,0.0,0,37.07370910895509
8811aa570bfffff,55.70712683780415,37.01952850597857,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,57715.912447737246,23432.645305200276,1.0,0.0,0.0,0,37.78434965482476
8811aa5713fffff,55.721821161612276,37.05333637229679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,35.480518442759056
8811aa5743fffff,55.705620879680026,36.99597444883833,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,39.274092588886894
8811aa5833fffff,55.469429715582265,37.09609404174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,1.0,1,45.41923485064398
8811aa5837fffff,55.46112610039274,37.09710317577738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,4.0,1,46.022106355929566
8811aa5887fffff,55.497270518283074,37.13998339044252,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6077.872663673746,23432.645305200276,0.0,0.0,0.0,0,41.27073407358212
8811aa588bfffff,55.50899528941634,37.126745077075064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,41.00323839139681
8811aa5891fffff,55.51876298116654,37.14921754727697,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,9.0,35000.0,3.0,1,39.21964240566824
8811aa5893fffff,55.523645890807124,37.160459363188984,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32452.747771512713,23432.645305200276,10.0,35000.0,1.0,1,38.32789709929972
8811aa5895fffff,55.510458275165604,37.15021767020176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23432.645305200276,0.0,0.0,0.0,0,39.79421838388014
8811aa5897fffff,55.51534081981506,37.16145744153666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,0.0,0,38.903887335018155
8811aa5899fffff,55.52218353993191,37.13697689215948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,6.0,1,39.55162635122563
8811aa589bfffff,55.52706743917147,37.14821703102691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14150.67929318883,23432.645305200276,2.0,0.0,0.0,0,38.65876039417067
8811aa589dfffff,55.51387944708961,37.13797945223325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,40.111425293625835
8811aa58a1fffff,55.480660600950614,37.14198575427762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.226660989725,23432.645305200276,0.0,0.0,0.0,0,42.47936867213341
8811aa58a7fffff,55.477236978111826,37.154214233271226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,0.0,0,42.21811442631255
8811aa58bbfffff,55.50703550099883,37.162455127522236,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4586.219751488126,23432.645305200276,0.0,0.0,0.0,0,39.49324384733053
8811aa58d3fffff,55.525602496091615,37.12473547723073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15657.4187358481,23432.645305200276,0.0,35000.0,5.0,1,39.899427860413724
8811aa58d5fffff,55.51241387046921,37.11450777755231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,41.337307028292706
8811aa58d7fffff,55.51729901675119,37.12574047466259,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.044340262814,23432.645305200276,0.0,0.0,0.0,0,40.44447651485783
8811aa58dbfffff,55.52901984962642,37.11249330353765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993.845656339764,23432.645305200276,0.0,0.0,0.0,0,40.26263086384155
8811aa5903fffff,55.41325622940773,37.06753714120483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,51.171820398451466
8811aa5907fffff,55.4049524952961,37.068550382557945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,3.0,1,51.817161057693625
8811aa5915fffff,55.41814116424584,37.07873297624938,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,50.29272818661866
8811aa591dfffff,55.4215597196747,37.06652350256967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,50.53524940089033
8811aa5925fffff,55.38003983335252,37.071587725252996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,53.80263664781749
8811aa5929fffff,55.391763706974054,37.05837514319181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.9246342248612,23432.645305200276,0.0,0.0,5.0,1,53.3461551381873
8811aa592bfffff,55.39664851768571,37.0695632268619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,52.47094910320024
8811aa592dfffff,55.3834598560265,37.059389614694766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,3.0,1,54.00580343593211
8811aa5931fffff,55.406416295369006,37.09195048989401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12663.556247700975,23432.645305200276,0.0,0.0,0.0,0,50.72222984009356
8811aa5933fffff,55.41129926067092,37.103149671214574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,49.84878413562558
8811aa5937fffff,55.402993932514164,37.104156037828865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,50.51795901397915
8811aa593bfffff,55.41472101123822,37.09094169947746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32472.749616787598,23432.645305200276,0.0,0.0,0.0,0,50.06384216726484
8811aa5941fffff,55.410314127099014,37.020746933599305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12320.099164931748,23432.645305200276,0.0,0.0,0.0,0,53.44304628112867
8811aa5943fffff,55.41520225734515,37.03193201405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,52.55885468451439
8811aa5949fffff,55.413726537887804,37.00854099607118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5314.98726020908,23432.645305200276,0.0,0.0,0.0,0,53.71780264679636
8811aa594bfffff,55.418615650783146,37.019724398056276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,52.83181995199816
8811aa594dfffff,55.40542538452167,37.00956555334265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,54.327461675485054
8811aa5955fffff,55.42008977442574,37.04312079568319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,51.674902300764884
8811aa5981fffff,55.442556584399085,37.13476770350708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,5.0,1,45.90456156326679
8811aa5983fffff,55.447437811767976,37.145985766221365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,45.0286176553472
8811aa5985fffff,55.434250640664395,37.13576876117388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,3.0,1,46.56406098229901
8811aa5987fffff,55.439131500964685,37.146984788110146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,11.0,1,45.69076151793504
8811aa598bfffff,55.45086228325,37.13376625290448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,6.0,1,45.25445346301383
8811aa5993fffff,55.46550520165025,37.16743768008733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,42.62073532699257
8811aa5999fffff,55.464049697857035,37.14398654558829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,43.73325240685217
8811aa599dfffff,55.455743877514045,37.144986352124214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,44.37597337723871
8811aa59a1fffff,55.422518145570045,37.14898165618333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,4.0,1,47.04194355883674
8811aa59a3fffff,55.42739765140453,37.160197317352925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,9.0,1,46.175134150228374
8811aa59a5fffff,55.414211101670695,37.14997950282764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,47.73022326919933
8811aa59a7fffff,55.41909024026011,37.16119312892476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,46.866397652104546
8811aa59a9fffff,55.42594445239183,37.13676942613548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,47.23255978680065
8811aa59abfffff,55.43082494545004,37.14798341802079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,46.36199942835222
8811aa59b1fffff,55.440584070272685,37.17042251801926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,0.0,0,44.623443535819376
8811aa59b5fffff,55.43227653659387,37.171416683106536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,5.0,1,45.309312295692976
8811aa59b9fffff,55.44401174076871,37.15820452160655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,44.81820643111091
8811aa59bdfffff,55.43570481835607,37.15920111499002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,8.0,1,45.49227618400309
8811aa59c9fffff,55.44793743280814,37.086902579442466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,47.52007019813603
8811aa59d1fffff,55.46258999634815,37.12054170904792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,44.86759001192441
8811aa59d3fffff,55.46747294491715,37.13176217196855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,0.0,0,43.98406468299361
8811aa59d5fffff,55.45428515519462,37.12154598269707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,9.0,1,45.495478709377565
8811aa59d7fffff,55.45916773687129,37.1327644091353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,1.0,1,44.61414568731149
8811aa59d9fffff,55.466010655924926,37.108318252904304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,45.13604359844241
8811aa59ddfffff,55.457706427582025,37.10932495664071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,7.0,1,45.75144791825838
8811aa59e1fffff,55.424487061923294,37.11334782307218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113484.50025431608,23432.645305200276,1.0,0.0,0.0,0,48.31271478725632
8811aa59e3fffff,55.429369160705015,37.12455643982047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5529.867449322968,23432.645305200276,0.0,0.0,0.0,0,47.43805944752967
8811aa59e5fffff,55.41618160916595,37.11435255370971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,48.97599670806467
8811aa59e9fffff,55.427909185622475,37.10113575380583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30547.176609195554,23432.645305200276,0.0,0.0,0.0,0,48.535910942948576
8811aa5a49fffff,55.49563973283724,36.91577659033581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,216356.00171535052,23432.645305200276,3.0,220000.0,5.0,1,52.53123654108375
8811aa5a4bfffff,55.500538310826585,36.92696234344462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6904.824613215454,23432.645305200276,2.0,0.0,0.0,0,51.64109703970953
8811aa5a4dfffff,55.48734461203576,36.91682097258224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,26582.315113188488,23432.645305200276,4.0,0.0,0.0,0,52.98823952590195
8811aa5a59fffff,55.513731890267195,36.93711106558956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,7.0,1,50.308863333435475
8811aa5a5dfffff,55.50543627721606,36.938151811954256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,50.750977842249746
8811aa5a65fffff,55.46395449900033,36.943349420964516,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,0.0,2.0,94901.74029571745,23432.645305200276,4.0,0.0,0.0,0,53.14887643478319
